,5,10,20,30,40,50,100,200,500,1000
0,1,1,1,1,1,1,1,1,1,1
1,7,7,7,7,7,7,7,7,7,7
2,2,2,2,2,0,2,2,2,2,2
3,0,0,0,0,2,0,0,0,0,0
4,3,3,3,3,3,3,3,3,3,3
5,5,5,5,5,5,5,5,5,5,5
6,4,4,4,4,4,4,4,4,4,4
7,6,6,6,6,6,6,6,6,6,6
