,5,10,20,30,40,50,100,200,500,1000
0,0.00017574365857229158,0.0003398878270900796,0.0004500639493516793,0.0004437204802206444,0.0003126609337634575,0.0003316621363798697,0.00043316885693246574,0.0004491437784829204,0.00040899675124810876,0.00042409894484769946
1,0.007773459625070446,0.007433297239271227,0.007542553398020953,0.007616955097567848,0.007443497355596248,0.00763377407679743,0.007425415116889217,0.007553380447904166,0.00747271561921457,0.007479980823492817
2,0.0015534350522669075,0.0016069535264826066,0.0013854199360172693,0.0014455799610635475,0.0014706833411972254,0.0014761922915570637,0.001359985745519372,0.001570834010451264,0.0013949949016537726,0.0014805481235230403
3,0.002231379721418082,0.00339346604283107,0.0029961648093462753,0.003775280448122622,0.003264061893372867,0.003179075825991739,0.003075969795982963,0.0031067667609599417,0.003087087638006536,0.0031423945629796
4,0.0032813680032412803,0.004144761208523914,0.004393236269853124,0.00446328626997899,0.00421071118513323,0.004234230817592396,0.004328377319377993,0.004379790943557578,0.0042249837714331325,0.004327282534280925
5,0.011847432038434727,0.011693221016870965,0.011724767633461496,0.0117606599570183,0.011664400110326162,0.011730629601164649,0.011794868264980983,0.011875526324920381,0.011823669136207644,0.011829891004046387
6,0.016209532738707292,0.016719795027068062,0.016680123878949918,0.016464002443405776,0.016707132900744312,0.016549039171618072,0.016202564346514067,0.016458237985146604,0.016372821914899097,0.016395920750207474
7,0.0031483771014588274,0.0038526960094596324,0.00331415738902306,0.00371252130667354,0.003433170486130766,0.00347060185728882,0.003485525506983847,0.0034766695885829015,0.0034383791366991868,0.00345260648917715
8,-0.0003111147062381789,-0.0006037842802481036,-0.0006088016808247042,-0.0005749568736273833,-0.0004281512044307889,-0.0005159310549959692,-0.0006061832313528195,-0.000555988961355561,-0.0005498610877041903,-0.0005232188562665646
9,0.021796390816374293,0.021694810700232336,0.02215984084228421,0.022356035106929215,0.022453591786039652,0.022270207709981504,0.022313470770093758,0.02245709872683968,0.022380652176468212,0.022417261660894236
10,0.18605696027465804,0.18425334152078088,0.18385843094401533,0.18518265440098267,0.18503814830748008,0.1853745995545092,0.18524728838033674,0.1849898104621941,0.18505907269125108,0.1850061606468879
11,0.03453921092131215,0.034581106453080115,0.034310099384545864,0.034815099147807144,0.03448419724824979,0.03516764118838986,0.03477692491513979,0.03463137897583953,0.03486802932453054,0.03481924589153148
