,5,10,20,30,40,50,100,200,500,1000
0,8,8,8,8,8,8,8,8,8,8
1,0,0,0,0,0,0,0,0,0,0
2,2,2,2,2,2,2,2,2,2,2
3,3,3,3,7,3,3,3,3,3,3
4,7,7,7,3,7,7,7,7,7,7
5,4,4,4,4,4,4,4,4,4,4
6,1,1,1,1,1,1,1,1,1,1
7,5,5,5,5,5,5,5,5,5,5
8,6,6,6,6,6,6,6,6,6,6
9,9,9,9,9,9,9,9,9,9,9
10,11,11,11,11,11,11,11,11,11,11
11,10,10,10,10,10,10,10,10,10,10
